delta_v (RPM),w (rad/s),v_x (m/s)
1.57667,-0.0300197,-0.0383814
0.0458333,0.000872665,-0.0341168
1.1825,0.0225147,-0.0383814
0.724167,-0.0137881,-0.0362491
2.365,0.0450295,-0.0319845
1.1825,-0.0225147,-0.0362491
2.90583,-0.0553269,-0.042646
0.155833,-0.00296706,-0.0383814
2.5025,-0.0476475,-0.0405137
1.6775,0.0319395,-0.0405137
2.30083,-0.0438078,-0.0447783
3.465,0.0659734,-0.0405137
2.40167,-0.0457276,-0.0405137
2.40167,-0.0457276,-0.0405137
1.10917,-0.0211185,-0.0405137
0.155833,0.00296706,-0.0341168
0.889167,-0.0169297,-0.042646
2.695,-0.0513127,-0.0469106
1.5675,0.0298451,-0.0447783
2.89667,-0.0551524,-0.0447783
1.46667,0.0279253,-0.042646
2.56667,-0.0488692,-0.042646
2.53,0.0481711,-0.0447783
3.245,-0.0617847,-0.0447783
2.74083,0.0521853,-0.0405137
2.4475,-0.0466003,-0.0469106
2.15417,0.0410152,-0.0383814
2.51167,-0.047822,-0.0469106
2.51167,-0.047822,-0.0469106
2.51167,-0.047822,-0.0469106
0.595833,-0.0113446,-0.049043
9.46,-0.180118,-0.049043
13.6308,-0.25953,-0.042646
10.8442,-0.206472,-0.042646
12.1183,-0.230733,-0.042646
10.6608,-0.202982,-0.042646
12.2283,-0.232827,-0.042646
11.8158,-0.224973,-0.042646
11.8158,-0.224973,-0.042646
11.6875,-0.222529,-0.0469106
10.3492,-0.197048,-0.049043
11.0825,-0.21101,-0.0447783
13.4475,-0.25604,-0.0447783
14.2725,-0.271748,-0.049043
9.6525,-0.183783,-0.0533076
10.4408,-0.198793,-0.0319845
7.96583,-0.151669,0
2.04417,-0.0389208,-0.0234553
2.70417,-0.0514872,0
0,0,0
0.9625,-0.018326,0
0.339167,0.00645772,0
0.669167,-0.0127409,-0.0170584
0.669167,-0.0127409,-0.0170584
10.7342,-0.204378,-0.0298522
14.7583,-0.280998,-0.0255876
11.8983,-0.226544,-0.0319845
12.8517,-0.244695,-0.0298522
12.2283,-0.232827,-0.0319845
13.2092,-0.251502,-0.0298522
12.3567,-0.23527,-0.0319845
12.1092,-0.230558,-0.0319845
12.6408,-0.240681,-0.0362491
11.0275,-0.209963,-0.0362491
11.3942,-0.216944,-0.0341168
11.8617,-0.225846,-0.0383814
9.30417,-0.177151,-0.0383814
12.0908,-0.230209,-0.0383814
12.6867,-0.241554,-0.0277199
4.8675,-0.092677,-0.0021323
0.77,-0.0146608,0
1.1825,-0.0225147,0
0.779167,0.0148353,0
0,0,0
0.256667,0.00488692,-0.0021323
5.61917,-0.106989,-0.0127938
9.60667,-0.182911,-0.0234553
12.87,-0.245044,-0.0298522
11.9808,-0.228115,-0.0255876
12.6867,-0.241554,-0.0106615
4.08833,-0.0778417,0
3.31833,-0.0631809,-0.0021323
0.449167,-0.00855211,-0.0170584
9.90917,-0.18867,-0.0298522
12.7325,-0.242426,-0.0319845
11.8983,-0.226544,-0.0362491
11.4217,-0.217468,-0.0383814
11.5225,-0.219388,-0.0362491
11.0458,-0.210312,-0.0341168
11.2475,-0.214152,-0.0341168
13.7592,-0.261974,-0.0341168
10.7983,-0.2056,-0.0383814
12.595,-0.239808,-0.0362491
14.1992,-0.270352,-0.0383814
8.2225,-0.156556,-0.00639691
3.59333,-0.0684169,-0.0149261
0.0733333,-0.00139626,-0.0021323
0.0275,0.000523599,-0.021323
5.50917,0.104894,-0.0319845
13.4567,0.256214,-0.0341168
13.4567,0.256214,-0.0341168
6.85667,0.130551,-0.0383814
10.5875,0.201586,-0.0362491
8.26833,0.157429,-0.0405137
11.495,0.218864,-0.0383814
11.3392,0.215897,-0.0341168
10.2575,0.195302,-0.0383814
8.02083,0.152716,-0.0383814
11.0183,0.209789,-0.0447783
8.4975,0.161792,-0.0405137
10.12,0.192684,-0.0383814
11,0.20944,-0.0255876
7.07667,0.134739,0
0.485833,-0.00925025,0
0,0,0
0,0,0
0.055,0.0010472,0
0.128333,0.00244346,-0.0106615
1.65,-0.0314159,-0.0383814
0.696667,-0.0132645,-0.0383814
1.06333,0.0202458,-0.0170584
0.421667,0.00802851,-0.0341168
0.421667,0.00802851,-0.0341168
0.174167,0.00331613,-0.0298522
0.00916667,0.000174533,-0.0383814
0.715,-0.0136136,-0.0362491
0.00916667,-0.000174533,-0.0319845
0.183333,0.00349066,-0.0447783
0.33,0.00628319,-0.0319845
0.174167,-0.00331613,-0.0341168
0.055,0.0010472,-0.0405137
1.14583,-0.0218166,-0.0362491
0.238333,-0.00453786,-0.042646
0.339167,-0.00645772,-0.0362491
0.128333,0.00244346,-0.0362491
0.3025,-0.00575959,-0.0405137
0.953333,-0.0181514,-0.0319845
0.339167,-0.00645772,-0.0447783
0.623333,-0.0118682,-0.0319845
0.339167,0.00645772,-0.0447783
0.22,0.00418879,-0.042646
0.0275,-0.000523599,-0.0319845
0.595833,0.0113446,-0.0383814
0.8525,-0.0162316,-0.0298522
0.11,0.0020944,-0.0469106
0.669167,-0.0127409,-0.0362491
0.4125,-0.00785398,-0.0511753
0.6325,-0.0120428,-0.042646
0.348333,0.00663225,-0.0469106
0.348333,0.00663225,-0.0469106
0.678333,-0.0129154,-0.049043
0.0916667,0.00174533,-0.0469106
0.1925,0.00366519,-0.042646
0.4675,0.00890118,-0.049043
1.03583,-0.0197222,-0.049043
0.916667,0.0174533,-0.049043
1.22833,-0.0233874,-0.0447783
0.513333,0.00977384,-0.0447783
1.2925,-0.0246091,-0.049043
1.09083,0.0207694,-0.049043
1.30167,-0.0247837,-0.0469106
0.485833,0.00925025,-0.0447783
1.33833,-0.0254818,-0.049043
1.14583,0.0218166,-0.0511753
0.99,-0.0188496,-0.0447783
0.540833,0.0102974,-0.049043
1.87,-0.0356047,-0.0447783
1.74167,0.0331613,-0.042646
1.74167,0.0331613,-0.042646
0.320833,-0.00610865,-0.0405137
0.9075,0.0172788,-0.049043
0.605,-0.0115192,-0.0447783
0.6875,-0.01309,-0.0447783
1.10917,-0.0211185,-0.042646
0.504167,0.00959931,-0.0469106
0.44,-0.00837758,-0.049043
0.531667,-0.0101229,-0.0533076
1.35667,0.0258309,-0.0447783
1.02667,-0.0195477,-0.0554399
1.85167,0.0352557,-0.0447783
1.98,0.0376991,-0.0511753
0.605,-0.0115192,-0.0469106
0.2475,0.00471239,-0.0533076
1.32,0.0251327,-0.0511753
1.52167,0.0289725,-0.0511753
1.44833,-0.0275762,-0.0469106
1.21917,0.0232129,-0.0511753
2.97917,-0.0567232,-0.0469106
1.87,0.0356047,-0.0533076
2.62167,-0.0499164,-0.0511753
2.62167,-0.0499164,-0.0511753
2.60333,-0.0495674,-0.049043
1.90667,0.0363028,-0.0447783
0.6325,0.0120428,-0.0533076
2.95167,-0.0561996,-0.0511753
1.925,0.0366519,-0.0255876
1.43917,-0.0274017,-0.0383814
0.843333,0.016057,-0.0277199
1.65,0.0314159,-0.0362491
1.79667,-0.0342085,-0.042646
2.64,0.0502655,-0.0511753
0.4125,0.00785398,-0.0511753
2.08083,0.039619,-0.0277199
1.25583,0.023911,-0.0298522
1.3475,0.0256563,0
0.531667,0.0101229,0
0.531667,0.0101229,0
0.623333,0.0118682,-0.0383814
0.861667,-0.0164061,-0.0277199
0.815833,0.0155334,-0.0319845
0.375833,-0.00715585,-0.0234553
0.623333,-0.0118682,-0.0362491
0.806667,0.0153589,-0.0341168
1.2925,-0.0246091,-0.0319845
0.174167,-0.00331613,-0.0405137
0.944167,0.0179769,-0.0319845
1.8975,-0.0361283,-0.00852921
0.11,-0.0020944,-0.0021323
0.0825,0.0015708,0
0.385,0.00733038,0
0.11,0.0020944,-0.0127938
0.11,0.0020944,-0.0127938
1.11833,-0.021293,-0.0191907
0.4675,-0.00890118,-0.0362491
2.3375,0.0445059,-0.0341168
0.256667,-0.00488692,-0.0277199
0.284167,0.00541052,-0.0341168
0.7975,-0.0151844,-0.0255876
0.7975,-0.0151844,-0.0255876
0.9075,0.0172788,-0.0383814
0.843333,0.016057,-0.0341168
0.6875,-0.01309,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
